Date,SPY,VTI,IWM,IEUR,EEM,EWJ,MTUM,QUAL,VLUE,USMV,IWD,IWF,XLF,XLK,XLE,XLV,XLY,XLP,XLRE,XLU,XLB,GLD,DBC,VNQ,LQD,HYG,IEF,TIP,SHY
2016-04-08,27.122392654418945,38.43814849853516,30.32121658325196,96.45542907714844,174.7303466796875,89.05268859863281,64.95314025878906,56.57654571533203,47.050567626953125,36.95196914672852,79.58552551269531,91.57649230957033,14.986808776855469,39.47327423095703,42.20475387573242,59.175777435302734,70.35123443603516,41.43348693847656,23.17071533203125,36.05268859863281,36.76564025878906,118.43000030517578,11.587803840637209,57.043548583984375,86.00482940673828,49.50253677368164,90.23743438720705,87.19940948486328,71.2650375366211
2016-04-11,27.47178268432617,38.2006721496582,30.380859375,96.15485382080078,174.3202362060547,88.80484771728516,64.55188751220703,56.42971420288086,46.98036575317383,36.80914306640625,79.53675842285156,91.2269515991211,15.047982215881348,39.3653450012207,42.02881240844727,58.72352981567383,70.08922576904297,41.13869094848633,23.15624237060547,35.89769744873047,36.93080520629883,120.02999877929688,11.675192832946776,56.92693328857422,85.99760437011719,49.56932830810547,90.22109985351562,86.97923278808594,71.25665283203125
2016-04-12,27.8942985534668,39.08274459838867,30.656707763671875,97.18915557861328,175.9436492919922,89.66802978515625,64.9264144897461,56.9393310546875,47.45604705810547,37.03599548339844,80.37367248535156,91.95362854003906,15.238288879394531,39.63515090942383,43.28067398071289,59.20136260986328,70.62225341796875,41.39469528198242,23.257543563842773,36.148624420166016,37.44282531738281,120.0500030517578,11.92862033843994,57.33850860595703,85.65850830078125,49.86079406738281,89.86305236816406,86.61481475830078,71.23992156982422
2016-04-13,28.389942169189453,40.16838455200195,31.096580505371094,99.28430938720705,177.72085571289062,90.7192153930664,65.29203033447266,57.4144172668457,48.196807861328125,37.04439163208008,81.38928985595703,92.87344360351562,15.584918975830078,40.03988265991211,43.48368453979492,59.75600814819336,71.61604309082031,41.076622009277344,23.168535232543945,35.92721939086914,37.81443786621094,118.7699966430664,11.98979377746582,57.08471298217773,85.95433807373047,50.18871688842773,89.92810821533203,86.69075775146484,71.20640563964844
2016-04-14,28.25181198120117,40.3380126953125,31.044397354125977,99.16051483154295,177.7293701171875,90.6850357055664,65.22960662841797,57.38850402832031,48.142234802246094,36.977176666259766,81.39745330810547,92.84584045410156,15.618904113769531,40.03087615966797,43.58518600463867,59.79013442993164,71.61604309082031,40.89044570922852,23.076631546020508,35.88292694091797,37.83921051025391,117.11000061035156,11.893665313720703,56.76915740966797,85.89659118652344,50.17048645019531,89.7165298461914,86.48574829101562,71.20640563964844
2016-04-15,28.08930969238281,39.96482467651367,30.99220085144043,99.40807342529295,177.5328826904297,90.64230346679688,65.38118743896484,57.39711380004883,47.97067642211914,37.086402893066406,81.21054077148438,92.84584045410156,15.564533233642578,39.87799072265625,42.99646759033203,59.747467041015625,71.81481170654297,41.146446228027344,23.23583984375,36.08220291137695,38.01264190673828,117.91999816894533,11.849971771240234,57.19445037841797,86.25733184814453,50.091552734375,89.98511505126953,86.7970199584961,71.25665283203125
2016-04-18,28.219314575195312,40.27016067504883,31.268051147460938,100.1594696044922,178.78033447265625,91.24909210205078,65.85381317138672,57.75128173828125,48.36056518554688,37.34687042236328,81.82809448242188,93.37934112548828,15.680075645446776,40.048866271972656,43.70698547363281,60.30210113525391,72.49237060546875,41.37916564941406,23.32267570495605,36.2224235534668,38.18605422973633,117.73999786376952,11.902403831481934,57.46883010864258,86.35113525390625,50.3769645690918,89.89559173583984,86.78184509277344,71.24824523925781
2016-04-19,28.64995384216309,40.88083267211914,31.849573135375977,100.23904418945312,179.34423828125,91.50546264648438,65.6219711303711,57.88083267211914,48.79722595214844,37.422489166259766,82.53494262695312,93.23216247558594,15.877177238464355,39.82402420043945,44.57991409301758,60.51542663574219,72.09488677978516,41.35590744018555,23.24307632446289,36.28147506713867,39.00362014770508,119.58000183105467,12.155832290649414,57.49626541137695,86.50985717773438,50.5894775390625,89.74906158447266,86.93368530273438,71.22317504882812
2016-04-20,28.519948959350582,41.11831283569336,31.84212875366211,100.38932037353516,179.51512145996094,91.5994873046875,65.7378921508789,57.83766555786133,49.12471389770508,37.21242904663086,82.71369171142578,93.17698669433594,15.999520301818848,39.904972076416016,44.97915649414063,60.839691162109375,72.18521881103516,40.89044570922852,23.01151466369629,35.37369918823242,38.88801193237305,118.97000122070312,12.391783714294434,56.52222442626953,86.27169799804688,50.68666458129883,89.29332733154297,86.56924438476562,71.17288970947266
2016-04-21,28.23556900024414,41.11831283569336,31.56627082824707,99.88542175292967,178.54966735839844,91.14653778076172,65.30985260009766,57.50077819824219,48.87519836425781,36.76713562011719,82.14492797851562,92.8642349243164,15.85679054260254,39.76107406616211,44.715240478515625,61.198089599609375,71.93226623535156,40.16122817993164,22.478918075561523,34.63567352294922,38.71459579467773,119.41999816894533,12.339350700378418,55.51387405395508,86.23565673828125,50.528770446777344,89.14678955078125,86.46298217773438,71.15608978271484
